timestamp,tx_id,creatorid,activity_name,function_args,endorsers_id,tx_status,readkeys,writekeys,rangekeys,transaction_type,block number,commit order,0
2022-04-12T15:46:55.479Z,111b57609b3d14f76e23a8d1b001ecbbbff4f52d0725d2aea3d5cdfa28624c00,Org1MSP,Func13,"[9930"",""9950"",""16"",""36""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10288,0
2022-04-12T15:46:55.480Z,3f0449cdbcb1f0b43b8035bdcec15203ff7efe128482cf335f7366e21f977aec,Org1MSP,Func13,"[53"",""63"",""5"",""35""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10283,0
2022-04-12T15:46:55.481Z,be61cfbea8b52030661f38b642bbb89ddc4c52f8ca7d20d0abe35e75dcd05dfc,Org1MSP,Func13,"[340"",""370"",""4520"",""4530""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10281,0
2022-04-12T15:46:55.482Z,93b954f4f296c57e76988bf31ecaac352419a211358b91c46b19270e099a0eb8,Org1MSP,Func13,"[8914"",""8944"",""1111"",""1121""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10276,0
2022-04-12T15:46:55.483Z,19ba2393664807aaa4e07fb0dc8b9933479764d743c7bb86c85d612a8acff9f2,Org1MSP,Func4,"[10551"",""1055100"",""10003"",""1000300""]""",Org1MSP Org2MSP ,VALID,, 10003 10551,,WT,99,10279,0
2022-04-12T15:46:55.484Z,5176bbf9d552362646c5f5e821ff345017ae8a7beb0e764bd76981f365c9a7ad,Org1MSP,Func13,"[3475"",""3505"",""1"",""31""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10277,0
2022-04-12T15:46:55.491Z,d6f154e4e97edd21f7bb5efaba42e6ad72fcb9fdbcdc0bb89feb1ee778477054,Org1MSP,Func1,"[37"",""2760""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 2760 37,,,RT,99,10280,0
2022-04-12T15:46:55.509Z,09f3bbed8f7e5d84d7302f1eda3b1dd0402395ce8894f09947d9dfe629a3a044,Org1MSP,Func1,"[1"",""5""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 5,,,RT,99,10274,0
2022-04-12T15:46:55.510Z,e89262f730c74244a1109c7da976595f2946c04e2cc2e361f7308359fd871973,Org1MSP,Func13,"[135"",""145"",""1237"",""1247""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10268,0
2022-04-12T15:46:55.510Z,42abae5e77b3d939e63f87518ac5ac7d94647adc5c2d028c05a4e38eb1e6dc11,Org1MSP,Func4,"[13280"",""1328000"",""10299"",""1029900""]""",Org1MSP Org2MSP ,VALID,, 10299 13280,,WT,99,10275,0
2022-04-12T15:46:55.511Z,ada702417e05099f7785815163f79b66e4bce792bde4aaa43e561f1685df4c24,Org1MSP,Func13,"[6324"",""6334"",""48"",""58""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10270,0
2022-04-12T15:46:55.512Z,ebc07945654d91144a84bb8afdcb3c369ea3c83e900255623555933183b818d1,Org1MSP,Func13,"[101"",""131"",""131"",""141""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10254,0
2022-04-12T15:46:55.512Z,bcdac77830f7e76e6ff22e90d899016a255e8ac79d24eb99d8a12dc72f8363d6,Org1MSP,Func7,"[1"",""100"",""26"",""100""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 1 26, 1 26,,UT,99,10272,0
2022-04-12T15:46:55.513Z,39768341d7bbee86294a9bf9b4ef67b968fb1528bd0d7be766417a55669153ec,Org1MSP,Func13,"[18"",""28"",""1034"",""1064""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10266,0
2022-04-12T15:46:55.513Z,c8cd8030be92de12410718ca68fe901d146b6f86b4b21694002ad1c4f7452558,Org1MSP,Func13,"[1303"",""1333"",""195"",""205""]""",Org1MSP Org2MSP ,PHANTOM_READ_CONFLICT,,,NULL,,99,10273,0
2022-04-12T15:46:55.516Z,01809a981c8c30db9cd8deb9146bf3efa359477ede6d91df23026d56a50456e2,Org1MSP,Func7,"[24"",""100"",""6"",""100""]""",Org1MSP Org2MSP ,MVCC_READ_CONFLICT, 24 6, 24 6,,UT,99,10269,0
