ExpNum,SendRate,Latency,Throughput,Duration,TotalNumTxs,Succ,SuccThroughput,SuccPercent,Fail,FailPercent,Mvcc,EndorseFail,PhantomReads
1,299.5,3.125,257.75,38.75848690591658,9989.999999999998,6180.999999999998,159.47474974974975,61.87187187187186,3809.0,38.12812812812813,3319.0,490.0,0.0
