ExpNum,SendRate,Latency,Throughput,Duration,TotalNumTxs,Succ,SuccThroughput,SuccPercent,Fail,FailPercent,Mvcc,EndorseFail,PhantomReads
1,300.04999999999995,3.57,234.65,42.61666311527808,10000.000000000002,5794.000000000002,135.95621000000003,57.940000000000005,4206.0,42.059999999999995,3518.0,688.0,0.0
