ExpNum,SendRate,Latency,Throughput,Duration,TotalNumTxs,Succ,SuccThroughput,SuccPercent,Fail,FailPercent,Mvcc,EndorseFail,PhantomReads
1,295.95000000000005,3.84,106.8,73.48314606741573,7848.0,5613.0,76.3848623853211,71.52140672782875,2235.0,28.478593272171253,0.0,2235.0,0.0
