ExpNum,SendRate,Latency,Throughput,Duration,TotalNumTxs,Succ,SuccThroughput,SuccPercent,Fail,FailPercent,Mvcc,EndorseFail,PhantomReads
1,100.19999999999999,1.1,98.45,101.47282884713054,9990.000000000002,8493.000000000002,83.69728228228229,85.01501501501501,1497.0,14.984984984984983,1377.0,120.0,0.0
